Date,OPEN,HIGH,LOW,Close,VOLUME
19/05/2014 09:10,2126.2,2126.6,2125.8,2125.8,1169
19/05/2014 09:15,2125.4,2130.2,2113.6,2126.2,31590
19/05/2014 09:20,2126.4,2127.6,2124,2124.2,8245
19/05/2014 09:25,2124.6,2126,2120.6,2122.8,9812
19/05/2014 09:30,2122.8,2123.4,2118.8,2118.8,11172
19/05/2014 09:35,2118.6,2118.8,2109,2109.2,29612
19/05/2014 09:40,2109.4,2109.8,2103.2,2105.2,26279
19/05/2014 09:45,2105,2106.4,2098,2098.2,24600
19/05/2014 09:50,2098.8,2107.4,2098.8,2106.6,17706
19/05/2014 09:55,2106.6,2107,2102.8,2103.8,9523
19/05/2014 10:00,2103.6,2104,2101,2102.4,11389
19/05/2014 10:05,2102.2,2103.8,2098,2098.2,12254
19/05/2014 10:10,2098.2,2103,2095.8,2101.6,17660
19/05/2014 10:15,2101.6,2102.4,2099.4,2102.4,6899
19/05/2014 10:20,2102.6,2102.8,2099.6,2102,7155
19/05/2014 10:25,2102,2102.6,2096.4,2097.2,10548
19/05/2014 10:30,2097,2100.4,2095.4,2096.6,13360
19/05/2014 10:35,2096,2102.4,2095.2,2101,12665
19/05/2014 10:40,2100.8,2107.2,2099.8,2104.8,23055
19/05/2014 10:45,2105.4,2106.8,2103.2,2103.2,10620
19/05/2014 10:50,2103.6,2106,2103,2104,7502
19/05/2014 10:55,2104.6,2104.6,2101.2,2103,8565
19/05/2014 11:00,2102.6,2104.2,2096.8,2098.2,13704
19/05/2014 11:05,2098.4,2101.8,2098.2,2101.4,7739
19/05/2014 11:10,2101.6,2106,2101.2,2103.6,11323
19/05/2014 11:15,2103.2,2103.4,2099.6,2101,7962
19/05/2014 11:20,2100.8,2101.6,2099.2,2099.2,5791
19/05/2014 11:25,2099.2,2101.2,2098.2,2100,5931
19/05/2014 12:55,2100,2100,2099.8,2099.8,143
19/05/2014 13:00,2099.6,2100.6,2097.8,2098.4,6196
19/05/2014 13:05,2098.4,2100.6,2097.4,2097.6,6376
19/05/2014 13:10,2097.8,2099.4,2096.2,2098.2,8461
19/05/2014 13:15,2098.2,2101.2,2097.4,2099.8,8625
19/05/2014 13:20,2099.4,2100.6,2098.4,2099.6,4847
19/05/2014 13:25,2099.6,2103.8,2099,2103.8,11302
19/05/2014 13:30,2104,2104.4,2101.2,2102.2,7660
19/05/2014 13:35,2102.2,2102.2,2098,2098.4,8109
19/05/2014 13:40,2098.4,2100,2098.4,2099.4,5571
19/05/2014 13:45,2099.2,2099.4,2097.4,2099,7718
19/05/2014 13:50,2099,2099.2,2097.2,2099,6178
19/05/2014 13:55,2099,2099.2,2090.2,2090.6,23151
19/05/2014 14:00,2090.6,2094.6,2089.4,2091.8,14275
19/05/2014 14:05,2092.2,2093.8,2090.2,2093.2,9426
19/05/2014 14:10,2093.2,2104.2,2092.2,2104,26300
19/05/2014 14:15,2103.8,2106.4,2099.6,2101.6,18331
19/05/2014 14:20,2101.6,2105.4,2099.8,2104.6,17065
19/05/2014 14:25,2104.6,2106,2102.2,2105.8,14273
19/05/2014 14:30,2106.4,2109.4,2103.4,2104,21518
19/05/2014 14:35,2103.6,2104.4,2100,2101.6,14719
19/05/2014 14:40,2101.2,2102,2100.6,2101.4,7105
19/05/2014 14:45,2101.6,2102.4,2100.8,2102.2,7019
19/05/2014 14:50,2102,2104.6,2101.6,2104.6,9578
19/05/2014 14:55,2104.8,2104.8,2102.4,2103.4,7218
19/05/2014 15:00,2103.4,2103.4,2101,2101.4,6705
19/05/2014 15:05,2101.4,2101.8,2100.6,2100.6,6315
19/05/2014 15:10,2101.4,2102.8,2098.8,2102.8,11406
20/05/2014 09:10,2117,2117,2116.8,2116.8,2034
20/05/2014 09:15,2116.2,2116.2,2111,2112.6,21734
20/05/2014 09:20,2112.6,2112.6,2110,2111.8,9302
20/05/2014 09:25,2111.8,2112.8,2110.2,2112.2,6785
20/05/2014 09:30,2112.2,2115.2,2111.2,2112.8,13130
20/05/2014 09:35,2112.8,2119.6,2112.6,2118.4,21303
20/05/2014 09:40,2118.2,2119,2114,2114.4,16570
20/05/2014 09:45,2114.8,2116,2112.8,2115.2,12523
20/05/2014 09:50,2115.8,2117,2112.8,2113,11230
20/05/2014 09:55,2113.4,2114.6,2112,2114,9031
20/05/2014 10:00,2113.8,2116.8,2112.2,2113.2,12753
20/05/2014 10:05,2113.2,2115.8,2112.4,2114.4,9075
20/05/2014 10:10,2114.6,2117.8,2114.2,2117.4,12203
20/05/2014 10:15,2117.2,2118.2,2114.6,2116.2,11651
20/05/2014 10:20,2116.4,2116.8,2113.6,2114,9545
20/05/2014 10:25,2114,2115.4,2113,2113.2,7860
20/05/2014 10:30,2113.4,2114.6,2112,2113.6,9850
20/05/2014 10:35,2114,2115.4,2113,2114.6,7012
20/05/2014 10:40,2114.8,2115.4,2112.6,2114.8,8688
20/05/2014 10:45,2114.8,2114.8,2109,2109.4,15055
20/05/2014 10:50,2109.4,2110,2106.8,2106.8,15100
20/05/2014 10:55,2106.8,2108.6,2106.2,2107,10154
20/05/2014 11:00,2107,2108.2,2103.8,2104.2,15375
20/05/2014 11:05,2104.6,2105,2102.2,2103.4,13537
20/05/2014 11:10,2103.8,2104.2,2101.8,2103.4,7725
20/05/2014 11:15,2103.4,2107,2103.4,2106,12513
20/05/2014 11:20,2106,2106.4,2104.4,2104.6,6878
20/05/2014 11:25,2104.4,2105.6,2104.2,2104.6,5129
20/05/2014 12:55,2104.8,2104.8,2104.6,2104.6,99
20/05/2014 13:00,2104.4,2104.4,2101.2,2102.8,9413
20/05/2014 13:05,2102.8,2105,2101.6,2104.4,8552
20/05/2014 13:10,2104.6,2105.6,2103.8,2104.2,7253
20/05/2014 13:15,2104.2,2105,2102.6,2103,6474
20/05/2014 13:20,2102.6,2103.8,2102,2102.4,5906
20/05/2014 13:25,2102.2,2104.6,2102.2,2104.4,5957
20/05/2014 13:30,2104,2104.2,2099.4,2101.4,14001
20/05/2014 13:35,2101.6,2103.6,2100.4,2101.8,7280
20/05/2014 13:40,2102,2102,2099,2099.6,9225
20/05/2014 13:45,2099.6,2102.8,2099.2,2101.8,8956
20/05/2014 13:50,2101.4,2104,2101,2102.2,10009
20/05/2014 13:55,2102.2,2106.8,2102.2,2106,15134
20/05/2014 14:00,2106,2106,2103.2,2103.4,9377
20/05/2014 14:05,2103.4,2104,2102,2102.4,9567
20/05/2014 14:10,2102.2,2103.2,2101.2,2103,5618
20/05/2014 14:15,2102.8,2102.8,2101.2,2102.6,6624
20/05/2014 14:20,2102.4,2102.6,2097.2,2098.4,15652
20/05/2014 14:25,2098.2,2101,2098.2,2098.6,8870
20/05/2014 14:30,2098.4,2099.4,2096.4,2097.8,9714
20/05/2014 14:35,2097.8,2098.8,2097.4,2098.8,5891
20/05/2014 14:40,2098.8,2100.8,2098.6,2100.4,9263
20/05/2014 14:45,2100.4,2101,2099.4,2100.4,7504
20/05/2014 14:50,2100.4,2100.4,2099.4,2100.2,5115
20/05/2014 14:55,2100.2,2100.8,2099.6,2100.2,5992
20/05/2014 15:00,2100.4,2100.4,2098.2,2099,7722
20/05/2014 15:05,2099.2,2099.6,2098.2,2099.6,5448
20/05/2014 15:10,2099.6,2101,2098.4,2099.4,12875
21/05/2014 09:10,2096,2096.2,2096,2096.2,948
21/05/2014 09:15,2095.8,2098.2,2094.4,2097.2,9306
21/05/2014 09:20,2096.8,2096.8,2092.6,2092.6,11468
21/05/2014 09:25,2092.6,2093,2091.4,2092,9169
21/05/2014 09:30,2092.2,2093.4,2090.6,2091.2,9832
21/05/2014 09:35,2091,2091.2,2083.2,2083.4,25818
21/05/2014 09:40,2083,2087.4,2082.4,2086.2,14157
21/05/2014 09:45,2086.4,2107.6,2085.6,2103.6,52690
21/05/2014 09:50,2103.4,2103.4,2099,2100.2,16951
21/05/2014 09:55,2101.2,2109.4,2100.6,2105.6,26528
21/05/2014 10:00,2105.4,2106.2,2101.8,2103,16200
21/05/2014 10:05,2103.4,2103.6,2100,2101.2,12576
21/05/2014 10:10,2101.4,2105.2,2101.2,2104.6,11535
21/05/2014 10:15,2105,2108,2103,2103.4,15478
21/05/2014 10:20,2103.6,2106.6,2103.4,2106.2,9964
21/05/2014 10:25,2106.6,2111.4,2106.2,2110.4,28487
21/05/2014 10:30,2110.4,2111.4,2106,2110,16507
21/05/2014 10:35,2110.6,2116,2108.6,2115.8,27868
21/05/2014 10:40,2115.4,2115.6,2109,2110.2,17971
21/05/2014 10:45,2110.6,2110.8,2107.8,2108,12996
21/05/2014 10:50,2108,2108.6,2104.8,2104.8,16178
21/05/2014 10:55,2105,2108.6,2105,2107.4,10772
21/05/2014 11:00,2107.4,2108,2103.8,2105.4,12539
21/05/2014 11:05,2105,2107.4,2105,2105.8,7601
21/05/2014 11:10,2105.8,2108.2,2104.4,2108.2,8737
21/05/2014 11:15,2108.2,2109.6,2103.6,2105.2,15368
21/05/2014 11:20,2105.2,2108.8,2105,2108.8,10013
21/05/2014 11:25,2108.8,2109.6,2106.6,2107,8557
21/05/2014 12:55,2105.8,2105.8,2105.8,2105.8,538
21/05/2014 13:00,2105.4,2106.6,2104.8,2105.8,7574
21/05/2014 13:05,2105.4,2107.8,2104.8,2107.4,6399
21/05/2014 13:10,2107,2109.2,2107,2109.2,8469
21/05/2014 13:15,2109.2,2111.6,2108.6,2109.8,12625
21/05/2014 13:20,2110.2,2111.2,2108.2,2108.4,9318
21/05/2014 13:25,2108.2,2108.8,2106.6,2107.2,8692
21/05/2014 13:30,2107.2,2108,2106.2,2108,7833
21/05/2014 13:35,2108,2111.2,2106.6,2110.6,10365
21/05/2014 13:40,2110.8,2112.6,2109.4,2110.4,14003
21/05/2014 13:45,2110.4,2112.8,2109.4,2111,9411
21/05/2014 13:50,2111.6,2117.6,2111.2,2116.6,21962
21/05/2014 13:55,2116.4,2116.4,2112.2,2112.6,13750
21/05/2014 14:00,2112.8,2113.8,2111.2,2113.2,11480
21/05/2014 14:05,2113.4,2116,2112,2115.6,10760
21/05/2014 14:10,2115.4,2121.6,2115,2121.4,27002
21/05/2014 14:15,2121.6,2121.8,2117.2,2117.4,18957
21/05/2014 14:20,2117.4,2125.8,2117,2125.8,25163
