Date,OPEN,HIGH,LOW,Close,VOLUME
23/06/2014 09:10,2135.2,2136,2135.2,2135.6,791
23/06/2014 09:15,2135.6,2136.6,2132.4,2136,9970
23/06/2014 09:20,2135.8,2136.4,2135,2135.8,4471
23/06/2014 09:25,2135.8,2137.6,2135.2,2137.4,5562
23/06/2014 09:30,2137.6,2138,2134.4,2135.8,8781
23/06/2014 09:35,2136,2137.6,2135.4,2136.4,6417
23/06/2014 09:40,2136.8,2143,2136.4,2141.8,20711
23/06/2014 09:45,2143,2148.6,2142.4,2143,28613
23/06/2014 09:50,2143,2146.2,2142.4,2146.2,11056
23/06/2014 09:55,2146.4,2147.2,2138.2,2138.2,18874
23/06/2014 10:00,2138,2138.4,2133.2,2136.6,22036
23/06/2014 10:05,2136.4,2138,2134.6,2134.8,11195
23/06/2014 10:10,2135,2137.8,2135,2136.4,7120
23/06/2014 10:15,2136.8,2137.8,2135.2,2136.8,5656
23/06/2014 10:20,2136.6,2142.8,2136.6,2142.2,15545
23/06/2014 10:25,2142.2,2144.8,2141.8,2143.2,13467
23/06/2014 10:30,2143.2,2143.2,2137.6,2138.8,13971
23/06/2014 10:35,2138.6,2138.8,2135.4,2135.8,11263
23/06/2014 10:40,2135.6,2137.6,2135.4,2136.2,7678
23/06/2014 10:45,2136.4,2137.2,2133.6,2136,11925
23/06/2014 10:50,2135.8,2137,2134.8,2135.4,7076
23/06/2014 10:55,2135.2,2135.4,2129.8,2131,17226
23/06/2014 11:00,2130.4,2133.4,2130.4,2131.6,9612
23/06/2014 11:05,2131.4,2134.2,2130.6,2133.2,7911
23/06/2014 11:10,2133.2,2134.2,2127.8,2128.8,14670
23/06/2014 11:15,2128.8,2134.6,2128.8,2134.2,12256
23/06/2014 11:20,2134.2,2134.8,2132.2,2132.6,8011
23/06/2014 11:25,2132.6,2133.8,2130.4,2132.2,6744
23/06/2014 12:55,2132,2132,2132,2132,89
23/06/2014 13:00,2131.2,2135.2,2131.2,2133.4,9060
23/06/2014 13:05,2133.4,2136.6,2133,2136.2,9820
23/06/2014 13:10,2136.4,2136.4,2134.6,2136,6382
23/06/2014 13:15,2135.8,2136.2,2134.2,2136.2,6630
23/06/2014 13:20,2136.4,2136.8,2134.6,2136.2,7127
23/06/2014 13:25,2136.4,2137.8,2135.4,2136,10904
23/06/2014 13:30,2136,2137.6,2133.8,2137,12388
23/06/2014 13:35,2137,2137.4,2135.2,2137,6411
23/06/2014 13:40,2137,2137.8,2134.2,2134.6,10223
23/06/2014 13:45,2134.6,2135.2,2133.2,2133.2,9603
23/06/2014 13:50,2133,2138.6,2133,2136.8,14548
23/06/2014 13:55,2137,2137.4,2133.6,2134.2,10091
23/06/2014 14:00,2134,2136.4,2133.8,2135.2,6770
23/06/2014 14:05,2135.2,2136.6,2133.6,2133.6,8003
23/06/2014 14:10,2133.4,2133.6,2126.2,2126.2,19840
23/06/2014 14:15,2126.2,2129.4,2126,2126,14279
23/06/2014 14:20,2125.6,2129.2,2125.2,2126,13640
23/06/2014 14:25,2126,2126.6,2123.2,2123.2,15240
23/06/2014 14:30,2123.2,2125.8,2122.2,2125.2,13153
23/06/2014 14:35,2125,2125.6,2123,2124.8,7822
23/06/2014 14:40,2125,2126.8,2123.2,2123.8,9954
23/06/2014 14:45,2124,2125.4,2123.4,2124.6,5841
23/06/2014 14:50,2125,2126.2,2123.8,2124.6,8014
23/06/2014 14:55,2124.8,2125,2123.6,2123.6,5669
23/06/2014 15:00,2123.8,2124.4,2122,2124,9433
23/06/2014 15:05,2123.8,2124.6,2123.6,2124.4,5419
23/06/2014 15:10,2124.4,2125,2123.2,2125,10525
24/06/2014 09:10,2120,2121,2120,2121,960
24/06/2014 09:15,2121,2125.8,2121,2124.6,11080
24/06/2014 09:20,2125,2125.6,2124.4,2125,3848
24/06/2014 09:25,2124.8,2127.4,2124.6,2127.2,5434
24/06/2014 09:30,2127.2,2128.2,2125.2,2127,9247
24/06/2014 09:35,2127,2127.6,2123.8,2124.8,9328
24/06/2014 09:40,2125,2126.8,2124.2,2126.2,6748
24/06/2014 09:45,2126.2,2129.8,2125.2,2129.2,13557
24/06/2014 09:50,2129,2129.8,2127.8,2129.2,9427
24/06/2014 09:55,2129.2,2129.2,2127.4,2128.6,7186
24/06/2014 10:00,2128.4,2129,2127.2,2128.4,5969
24/06/2014 10:05,2128.4,2129,2127.6,2127.6,6026
24/06/2014 10:10,2127.6,2128,2124.8,2124.8,11045
24/06/2014 10:15,2124.6,2125.6,2123.8,2124.6,9344
24/06/2014 10:20,2124.8,2125,2123.4,2124.4,7339
24/06/2014 10:25,2124,2125.2,2124,2124.2,5811
24/06/2014 10:30,2124.4,2128.4,2124.2,2128.2,13599
24/06/2014 10:35,2128.4,2129,2127.6,2127.8,8939
24/06/2014 10:40,2128,2128.4,2126.8,2128.4,7417
24/06/2014 10:45,2128.8,2133,2127.8,2131.8,19543
24/06/2014 10:50,2131.8,2133.6,2130.8,2132.4,11578
24/06/2014 10:55,2132.6,2133.4,2130.8,2132.6,11245
24/06/2014 11:00,2132.4,2134.6,2130.8,2131.4,14522
24/06/2014 11:05,2131.8,2132.8,2130.4,2132.2,7979
24/06/2014 11:10,2132.2,2133,2129.2,2129.4,9351
24/06/2014 11:15,2129.2,2132,2128.2,2131.6,10478
24/06/2014 11:20,2131.6,2136.8,2131.4,2133,22469
24/06/2014 11:25,2133,2136.8,2132.2,2135.8,13321
24/06/2014 12:55,2136.4,2136.4,2136.4,2136.4,146
24/06/2014 13:00,2136.8,2137.8,2135.4,2135.8,10233
24/06/2014 13:05,2135.6,2136,2134.6,2135,6522
24/06/2014 13:10,2135,2136,2133.8,2135.6,8047
24/06/2014 13:15,2135.6,2137,2135.2,2135.6,8617
24/06/2014 13:20,2135.6,2136.6,2134,2136,7819
24/06/2014 13:25,2136,2136.8,2132.8,2132.8,9814
24/06/2014 13:30,2132.6,2134,2131.8,2133.2,11253
24/06/2014 13:35,2133.2,2133.4,2130.8,2131.6,10621
24/06/2014 13:40,2131.8,2132,2126.2,2126.4,22709
24/06/2014 13:45,2126.6,2128.2,2125.4,2126.2,12202
24/06/2014 13:50,2126.2,2127.8,2125.8,2126.6,7978
24/06/2014 13:55,2126.4,2128.2,2125.4,2125.8,10397
24/06/2014 14:00,2126,2128,2126,2126.8,6186
24/06/2014 14:05,2126.4,2129.2,2126.2,2128.2,10784
24/06/2014 14:10,2128.4,2129.6,2127.8,2129,8902
24/06/2014 14:15,2128.8,2133,2128,2132.2,16770
24/06/2014 14:20,2132.2,2132.6,2131.2,2131.8,7552
24/06/2014 14:25,2131.6,2133.4,2131,2132.8,8304
24/06/2014 14:30,2133,2135,2132.4,2134.8,13545
24/06/2014 14:35,2134.6,2138.8,2134.4,2138.2,22289
24/06/2014 14:40,2138.2,2138.6,2134.2,2137.2,16841
24/06/2014 14:45,2137,2137.2,2133.4,2134.4,13108
24/06/2014 14:50,2134.6,2136.4,2134.4,2135,8004
24/06/2014 14:55,2135.2,2135.6,2134.2,2135.2,7453
24/06/2014 15:00,2135.6,2137.2,2135.4,2136.2,8069
24/06/2014 15:05,2136,2136.4,2134.6,2135,6269
24/06/2014 15:10,2134.8,2135.2,2132.2,2134.6,13242
25/06/2014 09:10,2130.8,2131.2,2130.2,2131.2,735
25/06/2014 09:15,2131.2,2133.8,2130.2,2133,9686
25/06/2014 09:20,2133,2133.6,2132.2,2132.2,3117
25/06/2014 09:25,2132,2132.2,2128.2,2128.2,9299
25/06/2014 09:30,2128.4,2130,2125.4,2125.4,15061
25/06/2014 09:35,2125.4,2126.2,2121.6,2124,19077
25/06/2014 09:40,2124.2,2124.4,2120.8,2122.4,12931
25/06/2014 09:45,2122.4,2124,2120,2123.4,12654
25/06/2014 09:50,2123.2,2123.4,2119,2119.6,13429
25/06/2014 09:55,2119.8,2121.6,2116,2116,13855
25/06/2014 10:00,2116.2,2119,2115,2118.2,14482
25/06/2014 10:05,2118.2,2121,2118,2120.2,9555
25/06/2014 10:10,2120.4,2123.4,2119.8,2121.8,12652
25/06/2014 10:15,2122.6,2122.6,2120.6,2121.2,8034
25/06/2014 10:20,2121,2121.6,2117.8,2118.8,9887
25/06/2014 10:25,2118.8,2128.4,2118.6,2127.8,27114
25/06/2014 10:30,2127.2,2127.2,2123.6,2124.2,12066
25/06/2014 10:35,2124.4,2126,2121.2,2122.4,11837
25/06/2014 10:40,2122.4,2126.2,2121.2,2125.6,13427
25/06/2014 10:45,2125.4,2126.2,2122.6,2124,9068
25/06/2014 10:50,2123.8,2124,2120.6,2121.8,10095
25/06/2014 10:55,2122,2124.6,2120.6,2124.4,9594
25/06/2014 11:00,2124.4,2124.4,2120,2123.4,9408
25/06/2014 11:05,2123.4,2123.4,2120.2,2120.8,6056
25/06/2014 11:10,2120.8,2126,2120,2125.4,11165
25/06/2014 11:15,2125.2,2125.2,2121.2,2122,10143
25/06/2014 11:20,2122.2,2123.8,2122,2122.6,4691
25/06/2014 11:25,2122.6,2124.4,2120,2121.4,10028
25/06/2014 12:55,2121.2,2121.6,2121.2,2121.6,71
25/06/2014 13:00,2121.2,2121.8,2118.2,2118.8,10472
25/06/2014 13:05,2118.6,2121.8,2118.4,2121.8,7334
25/06/2014 13:10,2121.6,2123.2,2121.2,2123.2,7680
25/06/2014 13:15,2123.2,2125.8,2122.8,2124.8,12678
25/06/2014 13:20,2124.8,2126,2123.6,2124.8,9520
25/06/2014 13:25,2124.8,2127,2124,2126.8,11715
25/06/2014 13:30,2127,2129,2125.2,2125.8,19643
25/06/2014 13:35,2125.6,2127,2124.2,2126,9649
25/06/2014 13:40,2125.8,2126.8,2125,2126,6050
25/06/2014 13:45,2126,2126.6,2123.4,2123.8,9347
25/06/2014 13:50,2123.8,2125.6,2122.2,2124.6,13848
25/06/2014 13:55,2124.6,2125.2,2123.2,2123.4,5922
25/06/2014 14:00,2123.6,2124,2121.8,2122,9016
25/06/2014 14:05,2122.2,2122.6,2121.4,2122,6541
25/06/2014 14:10,2121.8,2123,2121.4,2122.4,5717
25/06/2014 14:15,2122.4,2124.8,2120.6,2123.8,10542
25/06/2014 14:20,2123.8,2124,2122.8,2123.2,5055
25/06/2014 14:25,2123.2,2124.2,2123.2,2124,4084
25/06/2014 14:30,2124,2124,2121.2,2121.8,7766
25/06/2014 14:35,2121.6,2123.4,2121.6,2122.4,4921
25/06/2014 14:40,2122.4,2125.8,2122.2,2125.4,9634
25/06/2014 14:45,2125.6,2126.2,2125,2126,11482
25/06/2014 14:50,2125.8,2127.4,2125.6,2126.2,10011
25/06/2014 14:55,2126.6,2126.6,2125.6,2126.2,6311
25/06/2014 15:00,2126.6,2126.6,2124.8,2126,6799
25/06/2014 15:05,2126,2126,2124.4,2125,4845
25/06/2014 15:10,2125,2126.4,2124.2,2124.4,9748
26/06/2014 09:10,2128,2128.4,2128,2128.4,418
26/06/2014 09:15,2128.8,2133,2128.8,2131.2,16062
26/06/2014 09:20,2131.2,2132.8,2131,2132,5543
26/06/2014 09:25,2132.2,2136,2131.8,2136,11679
26/06/2014 09:30,2136.2,2139,2134,2138,16942
26/06/2014 09:35,2138.4,2138.6,2135.2,2136.8,12935
26/06/2014 09:40,2136.8,2140.6,2135.8,2139,15512
26/06/2014 09:45,2139,2139.4,2137,2137.8,10840
26/06/2014 09:50,2138,2139.6,2133.4,2135.6,17303
26/06/2014 09:55,2135.4,2139.4,2134.6,2139.4,13638
26/06/2014 10:00,2139.4,2144.6,2139.4,2143,25971
26/06/2014 10:05,2143.2,2144.2,2142,2142.4,9993
26/06/2014 10:10,2142.4,2145,2140.8,2145,14249
26/06/2014 10:15,2144.4,2144.8,2140.8,2142.4,12819
26/06/2014 10:20,2142.6,2146.4,2141.6,2146,13753
26/06/2014 10:25,2146,2146.2,2142.2,2143.6,11823
26/06/2014 10:30,2144,2145.4,2141.6,2142.2,13017
26/06/2014 10:35,2142.2,2143.8,2139.6,2143,14236
26/06/2014 10:40,2142.6,2143.6,2139.6,2139.6,10783
26/06/2014 10:45,2139.6,2139.6,2136.6,2137.2,19728
26/06/2014 10:50,2137.4,2138.2,2132.4,2133,20313
